race_id,race_date,stadium_code,stadium_name,race_no,distance_m,grade,meeting_day_no,meeting_day_label,is_final_day,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,exacta_combo,exacta_payout,trifecta_combo,trifecta_payout,winning_technique,a1_count,a2_count,b1_count,b2_count,avg_national_win_rate,max_national_win_rate,lane1_national_win_rate,lane1_local_win_rate,lane1_motor_place_rate,best_exhibition_time,best_exhibition_lane,lane1_vs_best_exhibition_diff,is_rough_race
202402270307,2024-02-27,03,江戸川,7,1800,一般,1,第1日,False,,,,,,,,,,,,,,,6,0,0,0,6.673,7.26,7.16,4.8,29.89,,,,0
202402270311,2024-02-27,03,江戸川,11,1800,一般,1,第1日,False,,,,,,,,,,,,,,,6,0,0,0,6.863,7.61,6.3,6.16,31.36,,,,0
202402270704,2024-02-27,07,蒲郡,4,1800,一般,3,第3日,False,晴,,4,,,2,2,3,1,2-3,960,2-3-1,3480,差し,2,1,3,0,5.377,6.65,4.09,3.96,41.61,6.58,3,0.05,0
202402271702,2024-02-27,17,宮島,2,1800,一般,1,第1日,False,晴,,6,,,5,1,4,3,1-4,1620,1-4-3,6250,逃げ,0,1,3,2,3.947,5.74,3.8,3.3,30.0,6.74,4,0.03,0
202402271707,2024-02-27,17,宮島,7,1200,一般,1,第1日,False,晴,,6,,,6,6,4,1,6-4,4190,6-4-1,10460,まくり差し,0,0,4,2,3.605,4.0,4.0,5.07,29.79,6.8,6,0.01,1
202402271906,2024-02-27,19,下関,6,1800,一般,2,第2日,False,晴,,5,,,5,4,5,3,4-5,2220,4-5-3,14300,まくり,1,2,3,0,5.558,7.16,4.48,4.53,37.07,6.82,4,0.16,1
202402272009,2024-02-27,20,若松,9,1800,一般,5,第5日,False,晴,,5,,,5,1,6,5,1-6,8630,1-6-5,36680,逃げ,0,1,4,1,4.767,5.75,4.68,0.0,20.0,6.89,2,0.06,1
202402280310,2024-02-28,03,江戸川,10,1200,一般,1,第1日,False,晴,,7,,,20,3,2,6,3-2,1360,3-2-6,5350,抜き,6,0,0,0,6.875,7.46,5.79,7.07,37.93,6.74,2,0.09,0
202402280505,2024-02-28,05,多摩川,5,1800,一般,5,第5日,False,晴,,1,,,2,1,2,4,1-2,260,1-2-4,600,逃げ,4,1,1,0,6.58,7.75,7.07,7.81,29.78,6.77,4,0.05,0
202402280807,2024-02-28,08,常滑,7,1800,一般,4,第4日,False,晴,,2,,,1,3,1,6,3-1,460,3-1-6,1940,まくり差し,1,1,3,1,5.132,7.43,4.28,4.65,18.37,6.64,6,0.08,0
202402281309,2024-02-28,13,尼崎,9,1800,一般,4,第4日,False,晴,,1,,,0,4,1,5,4-1,4250,4-1-5,12410,差し,0,3,3,0,5.485,6.73,5.78,4.9,31.37,6.73,5,0.07,1
202402281902,2024-02-28,19,下関,2,1800,一般,3,第3日,False,晴,,1,,,1,1,2,4,1-2,600,1-2-4,2360,逃げ,0,0,6,0,4.17,5.54,5.54,5.29,32.71,6.64,3,0.04,0
202402282409,2024-02-28,24,大村,9,1800,一般,1,第1日,False,曇り,,1,,,1,1,5,2,1-5,1440,1-5-2,2650,逃げ,0,4,2,0,5.233,6.23,6.23,0.0,25.44,6.88,2,0.1,0
202402290312,2024-02-29,03,江戸川,12,1800,一般,2,第2日,False,曇り,,2,,,5,3,4,1,3-4,3740,3-4-1,9900,抜き,6,0,0,0,6.992,8.07,8.07,8.06,44.04,6.84,2,0.1,0
202402291703,2024-02-29,17,宮島,3,1800,一般,3,第3日,False,雨,,3,,,3,4,5,6,4-5,1230,4-5-6,4030,まくり,0,1,4,1,4.13,5.7,3.05,1.0,33.33,6.63,4,0.1,0
202402292401,2024-02-29,24,大村,1,1800,一般,2,第2日,False,雨,,3,,,2,4,2,6,4-2,3180,4-2-6,16970,まくり,0,0,5,1,4.098,4.61,4.02,4.5,36.9,6.91,4,0.03,1
202402292411,2024-02-29,24,大村,11,1800,一般,2,第2日,False,曇り,,7,,,6,2,4,5,2-4,1380,2-4-5,4390,恵まれ,1,5,0,0,5.772,6.27,6.27,5.35,41.52,6.82,4,,0
202403010209,2024-03-01,02,戸田,9,1800,一般,1,第1日,False,晴,,7,,,5,2,1,5,2-1,1110,2-1-5,8980,差し,0,3,3,0,5.58,6.35,5.75,5.81,27.56,6.85,6,0.02,0
202403010404,2024-03-01,04,平和島,4,1800,一般,1,第1日,False,晴,,0,,,3,1,3,4,1-3,330,1-3-4,670,逃げ,2,1,3,0,4.825,6.12,5.72,6.0,45.03,6.9,3,0.07,0
202403010906,2024-03-01,09,津,6,1800,一般,1,第1日,False,晴,,4,,,2,1,2,5,1-2,310,1-2-5,1050,逃げ,1,2,3,0,5.277,6.57,4.72,5.15,11.54,6.61,5,0.16,0
202403010910,2024-03-01,09,津,10,1800,一般,1,第1日,False,晴,,4,,,2,5,1,6,5-1,620,5-1-6,2260,まくり差し,1,2,3,0,5.55,6.92,5.67,6.03,37.93,6.62,5,0.13,0
202403011009,2024-03-01,10,三国,9,1800,一般,3,第3日,False,晴,,1,,,1,2,5,6,2-5,1900,2-5-6,10920,逃げ,2,2,2,0,5.655,7.09,4.17,2.35,0.0,6.79,6,,1
202403011010,2024-03-01,10,三国,10,1800,一般,3,第3日,False,晴,,1,,,1,1,3,4,1-3,260,1-3-4,1300,逃げ,1,3,2,0,5.755,6.57,6.57,6.71,0.0,6.73,1,0.0,0
202403011509,2024-03-01,15,丸亀,9,1800,一般,4,第4日,False,,,,,,,,,,,,,,,1,2,3,0,5.38,7.16,4.76,5.95,24.6,,,,0
202403011707,2024-03-01,17,宮島,7,1800,一般,4,第4日,False,晴,,3,,,3,2,4,1,2-4,1630,2-4-1,3280,差し,0,0,4,2,3.745,5.09,4.86,5.2,41.58,6.62,5,0.06,0
202403011909,2024-03-01,19,下関,9,1800,一般,5,第5日,False,晴,,3,,,3,1,5,2,1-5,2960,1-5-2,5040,逃げ,1,2,3,0,5.03,6.5,5.31,4.95,30.52,6.81,1,0.0,0
202403011910,2024-03-01,19,下関,10,1800,一般,5,第5日,False,晴,,3,,,3,4,6,1,4-6,4520,4-6-1,14510,まくり差し,2,0,4,0,4.882,6.47,6.47,5.92,30.58,6.7,3,0.1,1
202403012002,2024-03-01,20,若松,2,1800,一般,1,第1日,False,晴,,4,,,4,2,1,5,2-1,3670,2-1-5,11450,差し,1,1,4,0,5.2,7.0,5.36,6.0,39.66,6.74,1,0.0,1
202403012006,2024-03-01,20,若松,6,1800,一般,1,第1日,False,晴,,3,,,3,1,3,4,1-3,590,1-3-4,2470,逃げ,1,2,3,0,4.907,5.72,4.92,5.31,40.0,6.74,1,0.0,0
202403012009,2024-03-01,20,若松,9,1800,一般,1,第1日,False,晴,,3,,,3,3,1,5,3-1,1940,3-1-5,5540,まくり,0,1,3,2,4.295,5.95,5.95,5.81,37.5,6.71,3,0.05,0
202403012201,2024-03-01,22,福岡,1,1800,一般,1,第1日,False,曇り,,3,,,3,1,2,3,1-2,290,1-2-3,540,逃げ,1,0,4,1,4.498,6.04,6.04,6.53,40.0,6.89,1,0.0,0
202403012301,2024-03-01,23,唐津,1,1800,一般,4,第4日,False,晴,,2,,,2,2,1,5,2-1,580,2-1-5,1160,差し,0,1,4,1,4.668,5.91,5.79,0.0,39.83,6.65,5,0.11,0
202403012410,2024-03-01,24,大村,10,1800,一般,3,第3日,False,晴,,5,,,4,5,1,2,5-1,3680,5-1-2,7100,まくり,0,4,2,0,5.035,6.73,5.34,5.61,23.78,6.86,6,0.06,0
202403020304,2024-03-02,03,江戸川,4,1800,一般,4,第4日,False,曇り,,5,,,5,1,2,3,1-2,590,1-2-3,3450,逃げ,6,0,0,0,7.117,7.49,7.33,6.23,29.07,6.46,2,0.13,0
202403020705,2024-03-02,07,蒲郡,5,1800,一般,1,第1日,False,晴,,6,,,4,5,4,3,5-4,4990,5-4-3,7820,まくり差し,1,1,3,1,4.678,6.77,4.54,0.0,32.14,6.56,1,0.0,0
202403021001,2024-03-02,10,三国,1,1800,一般,4,第4日,False,曇り,,2,,,2,1,3,6,1-3,520,1-3-6,1110,逃げ,1,0,4,1,4.02,6.87,6.87,7.91,0.0,6.84,2,0.04,0
202403021006,2024-03-02,10,三国,6,1800,一般,4,第4日,False,晴,,2,,,2,2,1,5,2-1,560,2-1-5,1920,差し,0,3,2,1,4.607,6.14,4.5,4.86,0.0,6.77,5,0.17,0
202403021701,2024-03-02,17,宮島,1,1800,一般,5,第5日,False,曇り,,1,,,1,1,5,4,1-5,450,1-5-4,1310,逃げ,0,1,2,3,3.797,5.74,5.74,5.58,31.68,6.67,3,0.06,0
202403030304,2024-03-03,03,江戸川,4,1200,一般,5,第5日,False,晴,,6,,,15,1,4,3,1-4,920,1-4-3,2070,逃げ,6,0,0,0,6.853,7.46,6.67,5.32,41.4,6.77,1,0.0,0
202403030306,2024-03-03,03,江戸川,6,1200,一般,5,第5日,False,晴,,8,,,30,1,3,2,1-3,410,1-3-2,1160,逃げ,6,0,0,0,6.722,7.16,6.88,6.87,31.87,6.94,3,0.04,0
202403030402,2024-03-03,04,平和島,2,1800,一般,3,第3日,False,晴,,2,,,3,1,2,3,1-2,310,1-2-3,1150,逃げ,1,1,4,0,5.072,5.97,5.22,4.43,33.56,6.75,2,0.04,0
202403030608,2024-03-03,06,浜名湖,8,1800,一般,2,第2日,False,晴,,2,,,1,1,3,2,1-3,790,1-3-2,1260,逃げ,0,0,6,0,4.538,5.09,3.86,5.45,36.28,6.68,6,0.05,0
202403030901,2024-03-03,09,津,1,1800,一般,3,第3日,False,晴,,4,,,2,1,6,4,1-6,1290,1-6-4,3490,逃げ,1,0,4,1,5.142,5.82,5.4,5.83,24.56,6.55,2,0.1,0
202403030903,2024-03-03,09,津,3,1800,一般,3,第3日,False,晴,,4,,,2,3,2,6,3-2,750,3-2-6,2080,差し,1,2,3,0,4.975,6.67,4.3,3.97,43.4,6.6,3,0.04,0
202403030906,2024-03-03,09,津,6,1800,一般,3,第3日,False,晴,,4,,,2,4,5,1,4-5,460,4-5-1,1380,まくり,2,1,3,0,5.318,6.29,5.34,5.9,43.1,6.71,6,0.09,0
202403031511,2024-03-03,15,丸亀,11,1800,一般,6,第6日,False,晴,,1,,,1,2,3,1,2-3,4830,2-3-1,10920,差し,1,5,0,0,5.697,6.97,6.01,5.63,32.48,6.72,1,0.0,1
202403032208,2024-03-03,22,福岡,8,1800,一般,3,第3日,False,雨,,1,,,2,4,1,3,4-1,470,4-1-3,1540,まくり差し,1,1,3,1,4.808,6.72,4.41,5.68,66.67,6.85,4,0.06,0
202403040201,2024-03-04,02,戸田,1,1800,一般,4,第4日,False,晴,,1,,,1,2,1,4,2-1,1420,2-1-4,2800,まくり,0,0,6,0,4.658,5.51,3.95,4.34,22.32,6.71,5,0.08,0
202403040308,2024-03-04,03,江戸川,8,1800,一般,6,第6日,False,晴,,2,,,5,1,4,5,1-4,710,1-4-5,2690,逃げ,6,0,0,0,6.8,7.12,6.93,7.0,33.7,6.73,2,0.02,0
202403040712,2024-03-04,07,蒲郡,12,1800,一般,3,第3日,False,晴,,3,,,1,1,4,3,1-4,340,1-4-3,790,逃げ,1,2,3,0,6.17,7.2,7.2,4.13,36.0,6.71,1,0.0,0
202403042303,2024-03-04,23,唐津,3,1800,一般,7,第7日,False,晴,,3,,,3,1,3,5,1-3,190,1-3-5,470,逃げ,1,1,3,1,4.645,6.23,6.16,5.68,33.66,6.55,3,0.12,0
202403042305,2024-03-04,23,唐津,5,1800,一般,7,第7日,False,晴,,3,,,3,5,1,2,5-1,1660,5-1-2,9330,まくり差し,0,1,4,1,4.285,5.62,5.36,5.28,34.23,6.54,5,0.09,0
202403042307,2024-03-04,23,唐津,7,1800,一般,7,第7日,False,晴,,1,,,1,1,4,6,1-4,310,1-4-6,670,逃げ,1,1,3,1,4.695,6.53,4.67,4.15,30.39,6.69,5,0.02,0
202403050103,2024-03-05,01,桐生,3,1800,一般,1,第1日,False,雨,,2,,,1,1,6,2,1-6,970,1-6-2,2580,逃げ,1,2,3,0,5.557,6.21,5.44,5.61,44.12,6.69,2,0.12,0
202403050812,2024-03-05,08,常滑,12,1800,一般,1,第1日,False,雨,,1,,,0,1,4,6,1-4,870,1-4-6,6390,逃げ,3,3,0,0,6.352,7.54,6.66,7.65,23.21,6.68,3,0.06,0
202403050906,2024-03-05,09,津,6,1800,一般,5,第5日,False,雨,,4,,,2,2,1,4,2-1,390,2-1-4,580,差し,1,2,2,1,4.817,6.57,5.67,6.03,37.93,6.72,6,0.15,0
202403051002,2024-03-05,10,三国,2,1800,一般,1,第1日,False,曇り,,4,,,4,1,2,4,1-2,220,1-2-4,550,逃げ,1,1,4,0,5.353,7.06,7.06,5.9,16.67,6.69,1,0.0,0
202403051109,2024-03-05,11,びわこ,9,1800,一般,5,第5日,False,雨,,4,,,5,1,3,2,1-3,450,1-3-2,2130,逃げ,1,1,4,0,4.745,5.74,5.74,5.25,32.16,6.7,6,0.15,0
202403051311,2024-03-05,13,尼崎,11,1800,一般,2,第2日,False,曇り,,6,,,4,3,4,2,3-4,920,3-4-2,6350,まくり,6,0,0,0,6.827,7.23,7.17,7.26,31.13,6.96,3,0.13,0
202403052002,2024-03-05,20,若松,2,1800,一般,5,第5日,False,雨,,2,,,2,1,3,5,1-3,960,1-3-5,6570,逃げ,0,2,4,0,4.868,5.91,3.95,0.0,29.82,6.83,1,0.0,0
202403060601,2024-03-06,06,浜名湖,1,1800,一般,5,第5日,False,雨,,2,,,1,1,3,4,1-3,360,1-3-4,900,逃げ,0,0,6,0,4.758,5.0,4.35,4.05,39.9,6.72,1,0.0,0
202403060605,2024-03-06,06,浜名湖,5,1800,一般,5,第5日,False,曇り,,2,,,1,1,2,3,1-2,290,1-2-3,1930,逃げ,0,0,6,0,4.64,5.16,4.22,0.0,37.32,6.66,2,0.09,0
202403060611,2024-03-06,06,浜名湖,11,1800,一般,5,第5日,False,曇り,,2,,,1,2,1,3,2-1,1040,2-1-3,3320,差し,0,0,6,0,4.455,5.03,5.03,5.81,49.01,6.68,1,0.0,0
202403060810,2024-03-06,08,常滑,10,1800,一般,2,第2日,False,曇り,,5,,,3,1,2,4,1-2,1170,1-2-4,1670,逃げ,2,0,2,2,4.87,7.54,7.54,6.88,31.03,6.71,4,0.06,0
202403060812,2024-03-06,08,常滑,12,1800,一般,2,第2日,False,曇り,,5,,,3,1,3,4,1-3,220,1-3-4,800,逃げ,3,3,0,0,6.232,7.01,7.01,6.91,28.57,6.69,6,0.02,0
202403061302,2024-03-06,13,尼崎,2,1800,一般,3,第3日,False,曇り,,5,,,3,1,6,3,1-6,1810,1-6-3,4210,逃げ,6,0,0,0,6.952,7.44,6.93,8.48,42.92,6.87,1,0.0,0
202403061312,2024-03-06,13,尼崎,12,1800,一般,3,第3日,False,曇り,,3,,,0,2,6,3,2-6,12440,2-6-3,90260,差し,6,0,0,0,7.155,8.21,8.21,8.53,31.84,6.89,3,0.04,1
202403062105,2024-03-06,21,芦屋,5,1800,一般,6,第6日,False,曇り,,5,,,5,4,3,2,4-3,8250,4-3-2,68760,まくり,0,2,4,0,5.423,6.68,6.68,6.61,34.78,6.77,1,0.0,1
202403070108,2024-03-07,01,桐生,8,1800,一般,3,第3日,False,曇り,,5,,,5,1,3,6,1-3,320,1-3-6,1460,逃げ,0,2,3,1,4.645,6.5,5.53,5.26,34.21,6.72,1,0.0,0
202403070309,2024-03-07,03,江戸川,9,1800,一般,1,第1日,False,晴,,4,,,5,3,5,2,3-5,2140,3-5-2,12290,まくり,0,3,3,0,5.145,6.04,6.04,5.03,24.44,6.81,3,0.24,1
202403070511,2024-03-07,05,多摩川,11,1800,一般,3,第3日,False,曇り,,2,,,2,1,4,3,1-4,630,1-4-3,1280,逃げ,2,2,1,1,5.81,6.85,6.85,6.68,33.52,6.68,4,0.06,0
202403070601,2024-03-07,06,浜名湖,1,1800,一般,6,第6日,False,曇り,,1,,,0,6,1,4,6-1,6140,6-1-4,26530,まくり差し,0,0,6,0,4.535,5.1,4.0,4.96,38.65,6.58,4,0.15,1
202403070702,2024-03-07,07,蒲郡,2,1800,一般,6,第6日,False,曇り,,4,,,2,1,3,5,1-3,250,1-3-5,800,逃げ,0,0,6,0,3.892,4.96,4.96,3.0,33.73,6.55,1,0.0,0
202403070705,2024-03-07,07,蒲郡,5,1800,一般,6,第6日,False,晴,,4,,,2,4,1,2,4-1,760,4-1-2,3700,まくり,0,1,4,1,4.92,6.77,6.77,2.92,29.05,6.62,6,0.03,0
202403070807,2024-03-07,08,常滑,7,1800,一般,3,第3日,False,晴,,2,,,1,1,2,4,1-2,490,1-2-4,750,逃げ,1,2,2,1,4.927,6.21,6.21,6.08,32.14,6.68,2,0.01,0
202403071005,2024-03-07,10,三国,5,1800,一般,3,第3日,False,晴,,6,,,6,3,5,4,3-5,370,3-5-4,850,恵まれ,4,1,1,0,6.193,6.93,5.37,5.49,0.0,6.79,5,,0
202403071010,2024-03-07,10,三国,10,1800,一般,3,第3日,False,晴,,6,,,6,1,3,4,1-3,1540,1-3-4,4870,逃げ,2,1,3,0,5.56,6.73,5.08,4.0,0.0,6.75,1,0.0,0
202403071301,2024-03-07,13,尼崎,1,1800,一般,4,第4日,False,曇り,,4,,,0,2,1,5,2-1,740,2-1-5,4950,差し,6,0,0,0,6.71,7.44,6.3,7.28,33.18,6.88,4,0.12,0
202403071602,2024-03-07,16,児島,2,1800,一般,6,第6日,False,晴,,2,,,3,3,2,1,3-2,1990,3-2-1,10140,まくり差し,0,0,6,0,4.165,4.92,4.26,2.83,43.48,6.65,2,0.08,1
202403080105,2024-03-08,01,桐生,5,1800,一般,4,第4日,False,雨,,2,,,1,6,4,3,6-4,400,6-4-3,990,逃げ,1,1,4,0,5.248,7.26,4.71,3.28,26.83,6.83,4,0.08,0
202403080211,2024-03-08,02,戸田,11,1800,一般,1,第1日,False,晴,,2,,,1,1,2,5,1-2,410,1-2-5,3070,逃げ,2,2,2,0,6.11,7.34,7.34,6.39,40.29,6.66,2,0.04,0
202403080510,2024-03-08,05,多摩川,10,1800,一般,4,第4日,False,曇り,,2,,,2,1,5,2,1-5,590,1-5-2,1070,逃げ,1,3,2,0,5.07,6.55,6.55,6.7,34.76,6.72,5,0.11,0
202403080807,2024-03-08,08,常滑,7,1800,一般,4,第4日,False,晴,,4,,,3,1,3,2,1-3,1000,1-3-2,1290,逃げ,2,0,3,1,4.202,6.66,6.66,7.65,23.21,6.69,1,0.0,0
202403080811,2024-03-08,08,常滑,11,1800,一般,4,第4日,False,晴,,4,,,3,1,2,4,1-2,380,1-2-4,840,逃げ,3,1,2,0,5.847,7.54,7.54,6.88,31.03,6.76,2,0.03,0
202403080912,2024-03-08,09,津,12,1200,一般,1,第1日,False,雨,,3,,,2,3,5,1,3-5,6970,3-5-1,20390,まくり,3,3,0,0,5.763,6.26,5.96,6.68,25.42,6.71,1,0.0,1
202403081006,2024-03-08,10,三国,6,1800,一般,4,第4日,False,曇り,,5,,,5,2,3,1,2-3,1950,2-3-1,6750,差し,1,2,3,0,5.672,6.93,4.04,3.35,16.67,6.69,1,0.0,0
202403082311,2024-03-08,23,唐津,11,1800,一般,2,第2日,False,晴,,4,,,4,1,3,2,1-3,190,1-3-2,450,逃げ,2,2,1,1,5.765,7.49,7.49,6.97,25.0,6.65,1,0.0,0
202403082403,2024-03-08,24,大村,3,1800,一般,1,第1日,False,晴,,7,,,6,1,3,2,1-3,310,1-3-2,1140,逃げ,1,1,4,0,5.34,6.49,4.88,4.86,35.59,6.98,1,0.0,0
202403090307,2024-03-09,03,江戸川,7,1800,一般,3,第3日,False,,,,,,,,,,,,,,,0,2,4,0,4.905,5.59,4.27,5.22,35.53,,,,0
202403091001,2024-03-09,10,三国,1,1800,一般,5,第5日,False,雪,,5,,,5,2,5,3,2-5,6880,2-5-3,22210,まくり,1,0,5,0,4.818,6.93,6.93,6.48,42.86,6.84,4,0.0,1
202403091301,2024-03-09,13,尼崎,1,1800,一般,6,第6日,False,曇り,,5,,,3,4,1,5,4-1,2720,4-1-5,6030,まくり差し,6,0,0,0,6.627,7.44,7.44,7.33,33.49,6.81,4,0.01,0
202403091510,2024-03-09,15,丸亀,10,1800,一般,5,第5日,False,晴,,5,,,5,1,3,4,1-3,320,1-3-4,1160,逃げ,2,2,2,0,6.145,7.13,6.52,5.44,28.57,6.61,2,0.14,0
202403091701,2024-03-09,17,宮島,1,1800,一般,1,第1日,False,晴,,2,,,2,1,3,2,1-3,380,1-3-2,1140,逃げ,4,2,0,0,6.547,7.34,6.88,6.7,28.7,6.67,2,0.05,0
202403092306,2024-03-09,23,唐津,6,1800,一般,3,第3日,False,晴,,5,,,5,1,2,3,1-2,280,1-2-3,850,逃げ,2,1,3,0,5.688,6.91,5.28,5.4,30.17,6.6,3,0.01,0
202403100301,2024-03-10,03,江戸川,1,1800,一般,3,第3日,False,晴,,5,,,5,3,2,4,3-2,2010,3-2-4,7130,まくり,0,0,5,1,3.575,4.65,4.0,4.79,24.4,6.37,5,0.08,0
202403100810,2024-03-10,08,常滑,10,1800,一般,6,第6日,False,晴,,6,,,5,2,4,1,2-4,1410,2-4-1,3960,差し,1,2,3,0,5.54,6.34,5.18,4.83,17.54,6.69,6,0.04,0
202403100903,2024-03-10,09,津,3,1800,一般,3,第3日,False,晴,,5,,,3,1,4,5,1-4,930,1-4-5,4570,逃げ,2,2,2,0,6.055,6.93,5.35,5.28,30.3,6.61,3,0.19,0
202403101012,2024-03-10,10,三国,12,1800,一般,6,第6日,False,晴,,4,,,4,1,2,4,1-2,520,1-2-4,960,逃げ,5,0,1,0,6.645,7.23,6.81,6.41,33.33,6.65,3,0.04,0
202403102207,2024-03-10,22,福岡,7,1800,一般,2,第2日,False,晴,,2,,,2,2,3,1,2-3,1720,2-3-1,4300,まくり,1,1,4,0,4.942,6.18,4.47,3.82,12.5,6.83,2,0.02,0
202403102310,2024-03-10,23,唐津,10,1800,一般,4,第4日,False,晴,,4,,,4,1,2,3,1-2,200,1-2-3,450,逃げ,2,4,0,0,6.348,7.49,6.85,7.13,18.35,6.59,3,0.11,0
202403102406,2024-03-10,24,大村,6,1800,一般,3,第3日,False,晴,,1,,,1,1,3,2,1-3,210,1-3-2,1840,逃げ,2,1,2,1,5.275,6.57,6.45,6.92,39.43,6.8,4,0.03,0
202403102409,2024-03-10,24,大村,9,1800,一般,3,第3日,False,晴,,3,,,2,1,4,6,1-4,1230,1-4-6,8130,逃げ,1,3,2,0,5.65,6.76,5.3,4.53,41.28,6.78,3,0.07,0
202403110202,2024-03-11,02,戸田,2,1800,一般,4,第4日,False,晴,,0,,,0,2,5,4,2-5,2990,2-5-4,5930,まくり,0,1,4,1,4.515,6.16,3.71,4.2,30.16,6.62,2,0.06,0
202403110207,2024-03-11,02,戸田,7,1800,一般,4,第4日,False,晴,,1,,,1,1,4,2,1-4,290,1-4-2,520,抜き,1,0,3,2,3.94,7.06,7.06,7.57,33.08,6.61,2,0.08,0
202403110406,2024-03-11,04,平和島,6,1800,一般,1,第1日,False,晴,,1,,,3,3,2,6,3-2,2020,3-2-6,4000,差し,2,1,2,1,4.977,6.62,5.58,5.1,28.97,6.71,6,0.06,0
202403110706,2024-03-11,07,蒲郡,6,1800,一般,2,第2日,False,曇り,,1,,,0,1,3,2,1-3,380,1-3-2,970,逃げ,1,2,3,0,4.738,5.47,5.29,4.75,37.97,6.64,2,0.03,0
202403111609,2024-03-11,16,児島,9,1800,一般,2,第2日,False,曇り,,3,,,3,1,3,2,1-3,4460,1-3-2,26190,逃げ,1,2,2,1,4.81,6.64,3.1,3.82,30.68,6.61,4,0.11,1
202403111703,2024-03-11,17,宮島,3,1800,一般,3,第3日,False,晴,,1,,,1,2,5,1,2-5,770,2-5-1,2050,差し,2,4,0,0,6.008,7.14,5.87,6.11,32.46,6.61,5,0.08,0
202403111706,2024-03-11,17,宮島,6,1800,一般,3,第3日,False,晴,,1,,,1,1,3,2,1-3,340,1-3-2,1120,抜き,3,3,0,0,6.82,7.4,6.48,6.02,44.04,6.62,3,0.07,0
202403111710,2024-03-11,17,宮島,10,1800,一般,3,第3日,False,曇り,,2,,,2,5,4,6,5-4,4480,5-4-6,17510,まくり差し,3,3,0,0,6.173,7.07,6.82,6.65,29.29,6.59,5,0.07,1
202403112104,2024-03-11,21,芦屋,4,1800,一般,1,第1日,False,晴,,3,,,3,2,1,3,2-1,3780,2-1-3,10760,差し,1,1,3,1,4.905,6.88,6.88,6.7,31.84,6.72,1,0.0,1
202403112303,2024-03-11,23,唐津,3,1800,一般,5,第5日,False,晴,,4,,,4,1,2,3,1-2,690,1-2-3,960,逃げ,0,2,4,0,4.865,6.31,5.63,4.45,35.29,6.55,2,0.08,0
202403112305,2024-03-11,23,唐津,5,1800,一般,5,第5日,False,晴,,5,,,5,4,1,6,4-1,540,4-1-6,1500,抜き,1,1,3,1,5.108,7.51,4.32,3.47,43.7,6.52,1,0.0,0
202403112411,2024-03-11,24,大村,11,1800,一般,4,第4日,False,雨,,0,,,1,1,2,3,1-2,170,1-2-3,480,逃げ,2,1,3,0,5.42,6.81,6.49,7.96,37.5,6.87,1,0.0,0
202403120910,2024-03-12,09,津,10,1800,一般,5,第5日,False,曇り,,2,,,1,2,1,6,2-1,1050,2-1-6,6230,差し,1,3,2,0,5.09,6.05,5.45,5.7,26.32,6.68,1,0.0,0
202403121604,2024-03-12,16,児島,4,1800,一般,3,第3日,False,曇り,,2,,,3,4,2,5,4-2,1780,4-2-5,4750,差し,2,1,3,0,5.285,6.76,4.06,3.6,32.56,6.76,1,0.0,0
202403121605,2024-03-12,16,児島,5,1800,一般,3,第3日,False,曇り,,2,,,3,6,1,2,6-1,1860,6-1-2,8430,まくり差し,1,2,3,0,5.05,6.81,4.09,1.57,30.77,6.73,5,0.06,0
202403121606,2024-03-12,16,児島,6,1800,一般,3,第3日,False,晴,,3,,,3,1,3,2,1-3,390,1-3-2,1050,逃げ,1,2,3,0,5.242,6.23,6.23,6.27,32.5,6.7,2,0.09,0
202403121707,2024-03-12,17,宮島,7,1800,一般,4,第4日,False,曇り,,1,,,1,2,4,5,2-4,1470,2-4-5,6000,差し,2,4,0,0,6.24,7.24,6.43,6.41,41.67,6.75,1,0.0,0
202403121908,2024-03-12,19,下関,8,1800,一般,1,第1日,False,曇り,,3,,,3,1,3,5,1-3,210,1-3-5,930,逃げ,1,0,4,1,4.885,6.84,6.84,5.92,0.0,6.79,3,0.11,0
202403130906,2024-03-13,09,津,6,1200,一般,6,第6日,False,晴,,6,,,5,1,2,5,1-2,350,1-2-5,1850,抜き,1,0,4,1,3.952,4.94,4.51,4.5,31.03,6.67,1,0.0,0
202403131005,2024-03-13,10,三国,5,1800,一般,1,第1日,False,晴,,4,,,4,1,3,5,1-3,500,1-3-5,3330,逃げ,1,2,3,0,5.02,6.59,5.96,7.95,57.14,6.86,3,0.06,0
202403131503,2024-03-13,15,丸亀,3,1800,一般,1,第1日,False,晴,,3,,,3,6,1,4,6-1,2620,6-1-4,12790,まくり差し,1,2,3,0,5.415,6.83,3.95,4.02,23.33,6.85,6,0.06,1
202403131612,2024-03-13,16,児島,12,1800,一般,4,第4日,False,晴,,3,,,3,1,5,3,1-5,410,1-5-3,990,逃げ,3,2,1,0,6.133,6.85,6.81,6.59,32.89,6.65,1,0.0,0
202403131709,2024-03-13,17,宮島,9,1800,一般,5,第5日,False,晴,,3,,,3,1,3,2,1-3,400,1-3-2,1150,逃げ,2,4,0,0,6.478,7.58,6.48,6.02,44.04,6.57,5,0.05,0
